factor_id,geography,iso3,subcategory,activity,variant,technology_fuel_material,destination_origin_supplier,input_unit,activity_year,activity_year_scope,factor_year,factor_value,factor_unit,temporal_type,factor_version,source,source_detail,source_url,is_temporal_fallback,is_geographic_proxy,quality_status,notes,source_workbook,source_sheet
ALO_OTH_FDBEE6C6DB3289,TODOS,,Apartamento / vivienda,Apartamento / vivienda,,,,persona-noche,,2022-2026,,4.087,kgCO2e/persona-noche,VERSIONED,Land 2025 · factor contextual de apartamento turístico,"Calculating the Carbon Footprint of Urban Tourism Destinations (Land, 2025)",,https://www.mdpi.com/2073-445X/14/3/534,0,1,MEDIA,Factor contextual/versionado; no se presenta como factor nacional.,Alojamiento_Base_Maestra_y_Contrato_v9.xlsx,Factores_Otros_Alojamientos
