activity_year,country,iso3,stars,dataset,dataset_calendar_year,tool_version,factor_value,factor_unit,method,sample_count,is_temporal_fallback,is_geographic_proxy,source,source_url
2022,Puerto Rico,PRI,3,CHSB 2024v2,2022,Greenview CHSB public dataset,19.102623,kgCO2e/occupied room-night,GLOBAL_STAR_FALLBACK,4306,False,True,Greenview / Cornell Hotel Sustainability Benchmarking Index,https://greenview.sg/resources/chsb-index/
2022,Puerto Rico,PRI,4,CHSB 2024v2,2022,Greenview CHSB public dataset,37.703218,kgCO2e/occupied room-night,GLOBAL_STAR_FALLBACK,2205,False,True,Greenview / Cornell Hotel Sustainability Benchmarking Index,https://greenview.sg/resources/chsb-index/
2022,Puerto Rico,PRI,5,CHSB 2024v2,2022,Greenview CHSB public dataset,78.970495,kgCO2e/occupied room-night,GLOBAL_STAR_FALLBACK,887,False,True,Greenview / Cornell Hotel Sustainability Benchmarking Index,https://greenview.sg/resources/chsb-index/
2022,Puerto Rico,PRI,unknown,CHSB 2024v2,2022,Greenview CHSB public dataset,25.514392,kgCO2e/occupied room-night,GLOBAL_UNKNOWN_FALLBACK,10183,False,True,Greenview / Cornell Hotel Sustainability Benchmarking Index,https://greenview.sg/resources/chsb-index/
2022,Reino Unido,GBR,2,CHSB 2024v2,2022,Greenview CHSB public dataset,6.850676,kgCO2e/occupied room-night,COUNTRY_STAR_WEIGHTED,28,False,False,Greenview / Cornell Hotel Sustainability Benchmarking Index,https://greenview.sg/resources/chsb-index/
2022,Reino Unido,GBR,3,CHSB 2024v2,2022,Greenview CHSB public dataset,9.929003,kgCO2e/occupied room-night,COUNTRY_STAR_WEIGHTED,116,False,False,Greenview / Cornell Hotel Sustainability Benchmarking Index,https://greenview.sg/resources/chsb-index/
2022,Reino Unido,GBR,4,CHSB 2024v2,2022,Greenview CHSB public dataset,15.920842,kgCO2e/occupied room-night,COUNTRY_STAR_WEIGHTED,116,False,False,Greenview / Cornell Hotel Sustainability Benchmarking Index,https://greenview.sg/resources/chsb-index/
2022,Reino Unido,GBR,5,CHSB 2024v2,2022,Greenview CHSB public dataset,24.029055,kgCO2e/occupied room-night,COUNTRY_STAR_WEIGHTED,19,False,False,Greenview / Cornell Hotel Sustainability Benchmarking Index,https://greenview.sg/resources/chsb-index/
2022,Reino Unido,GBR,unknown,CHSB 2024v2,2022,Greenview CHSB public dataset,13.071516,kgCO2e/occupied room-night,COUNTRY_NONRESORT,279,False,False,Greenview / Cornell Hotel Sustainability Benchmarking Index,https://greenview.sg/resources/chsb-index/
2022,República Centroafricana,CAF,2,CHSB 2024v2,2022,Greenview CHSB public dataset,14.037051,kgCO2e/occupied room-night,GLOBAL_STAR_FALLBACK,2777,False,True,Greenview / Cornell Hotel Sustainability Benchmarking Index,https://greenview.sg/resources/chsb-index/
2022,República Centroafricana,CAF,3,CHSB 2024v2,2022,Greenview CHSB public dataset,19.102623,kgCO2e/occupied room-night,GLOBAL_STAR_FALLBACK,4306,False,True,Greenview / Cornell Hotel Sustainability Benchmarking Index,https://greenview.sg/resources/chsb-index/
2022,República Centroafricana,CAF,4,CHSB 2024v2,2022,Greenview CHSB public dataset,37.703218,kgCO2e/occupied room-night,GLOBAL_STAR_FALLBACK,2205,False,True,Greenview / Cornell Hotel Sustainability Benchmarking Index,https://greenview.sg/resources/chsb-index/
2022,República Centroafricana,CAF,5,CHSB 2024v2,2022,Greenview CHSB public dataset,78.970495,kgCO2e/occupied room-night,GLOBAL_STAR_FALLBACK,887,False,True,Greenview / Cornell Hotel Sustainability Benchmarking Index,https://greenview.sg/resources/chsb-index/
2022,República Centroafricana,CAF,unknown,CHSB 2024v2,2022,Greenview CHSB public dataset,25.514392,kgCO2e/occupied room-night,GLOBAL_UNKNOWN_FALLBACK,10183,False,True,Greenview / Cornell Hotel Sustainability Benchmarking Index,https://greenview.sg/resources/chsb-index/
2022,República Democrática del Congo,COD,2,CHSB 2024v2,2022,Greenview CHSB public dataset,14.037051,kgCO2e/occupied room-night,GLOBAL_STAR_FALLBACK,2777,False,True,Greenview / Cornell Hotel Sustainability Benchmarking Index,https://greenview.sg/resources/chsb-index/
2022,República Democrática del Congo,COD,3,CHSB 2024v2,2022,Greenview CHSB public dataset,19.102623,kgCO2e/occupied room-night,GLOBAL_STAR_FALLBACK,4306,False,True,Greenview / Cornell Hotel Sustainability Benchmarking Index,https://greenview.sg/resources/chsb-index/
2022,República Democrática del Congo,COD,4,CHSB 2024v2,2022,Greenview CHSB public dataset,37.703218,kgCO2e/occupied room-night,GLOBAL_STAR_FALLBACK,2205,False,True,Greenview / Cornell Hotel Sustainability Benchmarking Index,https://greenview.sg/resources/chsb-index/
2022,República Democrática del Congo,COD,5,CHSB 2024v2,2022,Greenview CHSB public dataset,78.970495,kgCO2e/occupied room-night,GLOBAL_STAR_FALLBACK,887,False,True,Greenview / Cornell Hotel Sustainability Benchmarking Index,https://greenview.sg/resources/chsb-index/
2022,República Democrática del Congo,COD,unknown,CHSB 2024v2,2022,Greenview CHSB public dataset,25.514392,kgCO2e/occupied room-night,GLOBAL_UNKNOWN_FALLBACK,10183,False,True,Greenview / Cornell Hotel Sustainability Benchmarking Index,https://greenview.sg/resources/chsb-index/
2022,República Dominicana,DOM,2,CHSB 2024v2,2022,Greenview CHSB public dataset,14.037051,kgCO2e/occupied room-night,GLOBAL_STAR_FALLBACK,2777,False,True,Greenview / Cornell Hotel Sustainability Benchmarking Index,https://greenview.sg/resources/chsb-index/
2022,República Dominicana,DOM,3,CHSB 2024v2,2022,Greenview CHSB public dataset,19.102623,kgCO2e/occupied room-night,GLOBAL_STAR_FALLBACK,4306,False,True,Greenview / Cornell Hotel Sustainability Benchmarking Index,https://greenview.sg/resources/chsb-index/
2022,República Dominicana,DOM,4,CHSB 2024v2,2022,Greenview CHSB public dataset,37.703218,kgCO2e/occupied room-night,GLOBAL_STAR_FALLBACK,2205,False,True,Greenview / Cornell Hotel Sustainability Benchmarking Index,https://greenview.sg/resources/chsb-index/
2022,República Dominicana,DOM,5,CHSB 2024v2,2022,Greenview CHSB public dataset,78.970495,kgCO2e/occupied room-night,GLOBAL_STAR_FALLBACK,887,False,True,Greenview / Cornell Hotel Sustainability Benchmarking Index,https://greenview.sg/resources/chsb-index/
2022,República Dominicana,DOM,unknown,CHSB 2024v2,2022,Greenview CHSB public dataset,61.790626,kgCO2e/occupied room-night,COUNTRY_ALL_WEIGHTED,11,False,False,Greenview / Cornell Hotel Sustainability Benchmarking Index,https://greenview.sg/resources/chsb-index/
2022,Ruanda,RWA,2,CHSB 2024v2,2022,Greenview CHSB public dataset,14.037051,kgCO2e/occupied room-night,GLOBAL_STAR_FALLBACK,2777,False,True,Greenview / Cornell Hotel Sustainability Benchmarking Index,https://greenview.sg/resources/chsb-index/
2022,Ruanda,RWA,3,CHSB 2024v2,2022,Greenview CHSB public dataset,19.102623,kgCO2e/occupied room-night,GLOBAL_STAR_FALLBACK,4306,False,True,Greenview / Cornell Hotel Sustainability Benchmarking Index,https://greenview.sg/resources/chsb-index/
2022,Ruanda,RWA,4,CHSB 2024v2,2022,Greenview CHSB public dataset,37.703218,kgCO2e/occupied room-night,GLOBAL_STAR_FALLBACK,2205,False,True,Greenview / Cornell Hotel Sustainability Benchmarking Index,https://greenview.sg/resources/chsb-index/
2022,Ruanda,RWA,5,CHSB 2024v2,2022,Greenview CHSB public dataset,78.970495,kgCO2e/occupied room-night,GLOBAL_STAR_FALLBACK,887,False,True,Greenview / Cornell Hotel Sustainability Benchmarking Index,https://greenview.sg/resources/chsb-index/
2022,Ruanda,RWA,unknown,CHSB 2024v2,2022,Greenview CHSB public dataset,25.514392,kgCO2e/occupied room-night,GLOBAL_UNKNOWN_FALLBACK,10183,False,True,Greenview / Cornell Hotel Sustainability Benchmarking Index,https://greenview.sg/resources/chsb-index/
2022,Rumania,ROU,2,CHSB 2024v2,2022,Greenview CHSB public dataset,14.037051,kgCO2e/occupied room-night,GLOBAL_STAR_FALLBACK,2777,False,True,Greenview / Cornell Hotel Sustainability Benchmarking Index,https://greenview.sg/resources/chsb-index/
2022,Rumania,ROU,3,CHSB 2024v2,2022,Greenview CHSB public dataset,19.102623,kgCO2e/occupied room-night,GLOBAL_STAR_FALLBACK,4306,False,True,Greenview / Cornell Hotel Sustainability Benchmarking Index,https://greenview.sg/resources/chsb-index/
2022,Rumania,ROU,4,CHSB 2024v2,2022,Greenview CHSB public dataset,37.703218,kgCO2e/occupied room-night,GLOBAL_STAR_FALLBACK,2205,False,True,Greenview / Cornell Hotel Sustainability Benchmarking Index,https://greenview.sg/resources/chsb-index/
2022,Rumania,ROU,5,CHSB 2024v2,2022,Greenview CHSB public dataset,78.970495,kgCO2e/occupied room-night,GLOBAL_STAR_FALLBACK,887,False,True,Greenview / Cornell Hotel Sustainability Benchmarking Index,https://greenview.sg/resources/chsb-index/
2022,Rumania,ROU,unknown,CHSB 2024v2,2022,Greenview CHSB public dataset,25.514392,kgCO2e/occupied room-night,GLOBAL_UNKNOWN_FALLBACK,10183,False,True,Greenview / Cornell Hotel Sustainability Benchmarking Index,https://greenview.sg/resources/chsb-index/
2022,Rusia,RUS,2,CHSB 2024v2,2022,Greenview CHSB public dataset,14.037051,kgCO2e/occupied room-night,GLOBAL_STAR_FALLBACK,2777,False,True,Greenview / Cornell Hotel Sustainability Benchmarking Index,https://greenview.sg/resources/chsb-index/
2022,Rusia,RUS,3,CHSB 2024v2,2022,Greenview CHSB public dataset,19.102623,kgCO2e/occupied room-night,GLOBAL_STAR_FALLBACK,4306,False,True,Greenview / Cornell Hotel Sustainability Benchmarking Index,https://greenview.sg/resources/chsb-index/
2022,Rusia,RUS,4,CHSB 2024v2,2022,Greenview CHSB public dataset,37.703218,kgCO2e/occupied room-night,GLOBAL_STAR_FALLBACK,2205,False,True,Greenview / Cornell Hotel Sustainability Benchmarking Index,https://greenview.sg/resources/chsb-index/
2022,Rusia,RUS,5,CHSB 2024v2,2022,Greenview CHSB public dataset,78.970495,kgCO2e/occupied room-night,GLOBAL_STAR_FALLBACK,887,False,True,Greenview / Cornell Hotel Sustainability Benchmarking Index,https://greenview.sg/resources/chsb-index/
2022,Rusia,RUS,unknown,CHSB 2024v2,2022,Greenview CHSB public dataset,25.514392,kgCO2e/occupied room-night,GLOBAL_UNKNOWN_FALLBACK,10183,False,True,Greenview / Cornell Hotel Sustainability Benchmarking Index,https://greenview.sg/resources/chsb-index/
2022,Samoa,WSM,2,CHSB 2024v2,2022,Greenview CHSB public dataset,14.037051,kgCO2e/occupied room-night,GLOBAL_STAR_FALLBACK,2777,False,True,Greenview / Cornell Hotel Sustainability Benchmarking Index,https://greenview.sg/resources/chsb-index/
2022,Samoa,WSM,3,CHSB 2024v2,2022,Greenview CHSB public dataset,19.102623,kgCO2e/occupied room-night,GLOBAL_STAR_FALLBACK,4306,False,True,Greenview / Cornell Hotel Sustainability Benchmarking Index,https://greenview.sg/resources/chsb-index/
2022,Samoa,WSM,4,CHSB 2024v2,2022,Greenview CHSB public dataset,37.703218,kgCO2e/occupied room-night,GLOBAL_STAR_FALLBACK,2205,False,True,Greenview / Cornell Hotel Sustainability Benchmarking Index,https://greenview.sg/resources/chsb-index/
2022,Samoa,WSM,5,CHSB 2024v2,2022,Greenview CHSB public dataset,78.970495,kgCO2e/occupied room-night,GLOBAL_STAR_FALLBACK,887,False,True,Greenview / Cornell Hotel Sustainability Benchmarking Index,https://greenview.sg/resources/chsb-index/
2022,Samoa,WSM,unknown,CHSB 2024v2,2022,Greenview CHSB public dataset,25.514392,kgCO2e/occupied room-night,GLOBAL_UNKNOWN_FALLBACK,10183,False,True,Greenview / Cornell Hotel Sustainability Benchmarking Index,https://greenview.sg/resources/chsb-index/
2022,San Cristóbal y Nieves,KNA,2,CHSB 2024v2,2022,Greenview CHSB public dataset,14.037051,kgCO2e/occupied room-night,GLOBAL_STAR_FALLBACK,2777,False,True,Greenview / Cornell Hotel Sustainability Benchmarking Index,https://greenview.sg/resources/chsb-index/
2022,San Cristóbal y Nieves,KNA,3,CHSB 2024v2,2022,Greenview CHSB public dataset,19.102623,kgCO2e/occupied room-night,GLOBAL_STAR_FALLBACK,4306,False,True,Greenview / Cornell Hotel Sustainability Benchmarking Index,https://greenview.sg/resources/chsb-index/
2022,San Cristóbal y Nieves,KNA,4,CHSB 2024v2,2022,Greenview CHSB public dataset,37.703218,kgCO2e/occupied room-night,GLOBAL_STAR_FALLBACK,2205,False,True,Greenview / Cornell Hotel Sustainability Benchmarking Index,https://greenview.sg/resources/chsb-index/
2022,San Cristóbal y Nieves,KNA,5,CHSB 2024v2,2022,Greenview CHSB public dataset,78.970495,kgCO2e/occupied room-night,GLOBAL_STAR_FALLBACK,887,False,True,Greenview / Cornell Hotel Sustainability Benchmarking Index,https://greenview.sg/resources/chsb-index/
2022,San Cristóbal y Nieves,KNA,unknown,CHSB 2024v2,2022,Greenview CHSB public dataset,25.514392,kgCO2e/occupied room-night,GLOBAL_UNKNOWN_FALLBACK,10183,False,True,Greenview / Cornell Hotel Sustainability Benchmarking Index,https://greenview.sg/resources/chsb-index/
2022,San Marino,SMR,2,CHSB 2024v2,2022,Greenview CHSB public dataset,14.037051,kgCO2e/occupied room-night,GLOBAL_STAR_FALLBACK,2777,False,True,Greenview / Cornell Hotel Sustainability Benchmarking Index,https://greenview.sg/resources/chsb-index/
2022,San Marino,SMR,3,CHSB 2024v2,2022,Greenview CHSB public dataset,19.102623,kgCO2e/occupied room-night,GLOBAL_STAR_FALLBACK,4306,False,True,Greenview / Cornell Hotel Sustainability Benchmarking Index,https://greenview.sg/resources/chsb-index/
2022,San Marino,SMR,4,CHSB 2024v2,2022,Greenview CHSB public dataset,37.703218,kgCO2e/occupied room-night,GLOBAL_STAR_FALLBACK,2205,False,True,Greenview / Cornell Hotel Sustainability Benchmarking Index,https://greenview.sg/resources/chsb-index/
2022,San Marino,SMR,5,CHSB 2024v2,2022,Greenview CHSB public dataset,78.970495,kgCO2e/occupied room-night,GLOBAL_STAR_FALLBACK,887,False,True,Greenview / Cornell Hotel Sustainability Benchmarking Index,https://greenview.sg/resources/chsb-index/
2022,San Marino,SMR,unknown,CHSB 2024v2,2022,Greenview CHSB public dataset,25.514392,kgCO2e/occupied room-night,GLOBAL_UNKNOWN_FALLBACK,10183,False,True,Greenview / Cornell Hotel Sustainability Benchmarking Index,https://greenview.sg/resources/chsb-index/
2022,San Vicente y las Granadinas,VCT,2,CHSB 2024v2,2022,Greenview CHSB public dataset,14.037051,kgCO2e/occupied room-night,GLOBAL_STAR_FALLBACK,2777,False,True,Greenview / Cornell Hotel Sustainability Benchmarking Index,https://greenview.sg/resources/chsb-index/
2022,San Vicente y las Granadinas,VCT,3,CHSB 2024v2,2022,Greenview CHSB public dataset,19.102623,kgCO2e/occupied room-night,GLOBAL_STAR_FALLBACK,4306,False,True,Greenview / Cornell Hotel Sustainability Benchmarking Index,https://greenview.sg/resources/chsb-index/
2022,San Vicente y las Granadinas,VCT,4,CHSB 2024v2,2022,Greenview CHSB public dataset,37.703218,kgCO2e/occupied room-night,GLOBAL_STAR_FALLBACK,2205,False,True,Greenview / Cornell Hotel Sustainability Benchmarking Index,https://greenview.sg/resources/chsb-index/
2022,San Vicente y las Granadinas,VCT,5,CHSB 2024v2,2022,Greenview CHSB public dataset,78.970495,kgCO2e/occupied room-night,GLOBAL_STAR_FALLBACK,887,False,True,Greenview / Cornell Hotel Sustainability Benchmarking Index,https://greenview.sg/resources/chsb-index/
2022,San Vicente y las Granadinas,VCT,unknown,CHSB 2024v2,2022,Greenview CHSB public dataset,25.514392,kgCO2e/occupied room-night,GLOBAL_UNKNOWN_FALLBACK,10183,False,True,Greenview / Cornell Hotel Sustainability Benchmarking Index,https://greenview.sg/resources/chsb-index/
2022,Santa Lucía,LCA,2,CHSB 2024v2,2022,Greenview CHSB public dataset,14.037051,kgCO2e/occupied room-night,GLOBAL_STAR_FALLBACK,2777,False,True,Greenview / Cornell Hotel Sustainability Benchmarking Index,https://greenview.sg/resources/chsb-index/
2022,Santa Lucía,LCA,3,CHSB 2024v2,2022,Greenview CHSB public dataset,19.102623,kgCO2e/occupied room-night,GLOBAL_STAR_FALLBACK,4306,False,True,Greenview / Cornell Hotel Sustainability Benchmarking Index,https://greenview.sg/resources/chsb-index/
2022,Santa Lucía,LCA,4,CHSB 2024v2,2022,Greenview CHSB public dataset,37.703218,kgCO2e/occupied room-night,GLOBAL_STAR_FALLBACK,2205,False,True,Greenview / Cornell Hotel Sustainability Benchmarking Index,https://greenview.sg/resources/chsb-index/
2022,Santa Lucía,LCA,5,CHSB 2024v2,2022,Greenview CHSB public dataset,78.970495,kgCO2e/occupied room-night,GLOBAL_STAR_FALLBACK,887,False,True,Greenview / Cornell Hotel Sustainability Benchmarking Index,https://greenview.sg/resources/chsb-index/
2022,Santa Lucía,LCA,unknown,CHSB 2024v2,2022,Greenview CHSB public dataset,25.514392,kgCO2e/occupied room-night,GLOBAL_UNKNOWN_FALLBACK,10183,False,True,Greenview / Cornell Hotel Sustainability Benchmarking Index,https://greenview.sg/resources/chsb-index/
2022,Santo Tomé y Príncipe,STP,2,CHSB 2024v2,2022,Greenview CHSB public dataset,14.037051,kgCO2e/occupied room-night,GLOBAL_STAR_FALLBACK,2777,False,True,Greenview / Cornell Hotel Sustainability Benchmarking Index,https://greenview.sg/resources/chsb-index/
2022,Santo Tomé y Príncipe,STP,3,CHSB 2024v2,2022,Greenview CHSB public dataset,19.102623,kgCO2e/occupied room-night,GLOBAL_STAR_FALLBACK,4306,False,True,Greenview / Cornell Hotel Sustainability Benchmarking Index,https://greenview.sg/resources/chsb-index/
2022,Santo Tomé y Príncipe,STP,4,CHSB 2024v2,2022,Greenview CHSB public dataset,37.703218,kgCO2e/occupied room-night,GLOBAL_STAR_FALLBACK,2205,False,True,Greenview / Cornell Hotel Sustainability Benchmarking Index,https://greenview.sg/resources/chsb-index/
2022,Santo Tomé y Príncipe,STP,5,CHSB 2024v2,2022,Greenview CHSB public dataset,78.970495,kgCO2e/occupied room-night,GLOBAL_STAR_FALLBACK,887,False,True,Greenview / Cornell Hotel Sustainability Benchmarking Index,https://greenview.sg/resources/chsb-index/
2022,Santo Tomé y Príncipe,STP,unknown,CHSB 2024v2,2022,Greenview CHSB public dataset,25.514392,kgCO2e/occupied room-night,GLOBAL_UNKNOWN_FALLBACK,10183,False,True,Greenview / Cornell Hotel Sustainability Benchmarking Index,https://greenview.sg/resources/chsb-index/
2022,Senegal,SEN,2,CHSB 2024v2,2022,Greenview CHSB public dataset,14.037051,kgCO2e/occupied room-night,GLOBAL_STAR_FALLBACK,2777,False,True,Greenview / Cornell Hotel Sustainability Benchmarking Index,https://greenview.sg/resources/chsb-index/
2022,Senegal,SEN,3,CHSB 2024v2,2022,Greenview CHSB public dataset,19.102623,kgCO2e/occupied room-night,GLOBAL_STAR_FALLBACK,4306,False,True,Greenview / Cornell Hotel Sustainability Benchmarking Index,https://greenview.sg/resources/chsb-index/
2022,Senegal,SEN,4,CHSB 2024v2,2022,Greenview CHSB public dataset,37.703218,kgCO2e/occupied room-night,GLOBAL_STAR_FALLBACK,2205,False,True,Greenview / Cornell Hotel Sustainability Benchmarking Index,https://greenview.sg/resources/chsb-index/
2022,Senegal,SEN,5,CHSB 2024v2,2022,Greenview CHSB public dataset,78.970495,kgCO2e/occupied room-night,GLOBAL_STAR_FALLBACK,887,False,True,Greenview / Cornell Hotel Sustainability Benchmarking Index,https://greenview.sg/resources/chsb-index/
2022,Senegal,SEN,unknown,CHSB 2024v2,2022,Greenview CHSB public dataset,25.514392,kgCO2e/occupied room-night,GLOBAL_UNKNOWN_FALLBACK,10183,False,True,Greenview / Cornell Hotel Sustainability Benchmarking Index,https://greenview.sg/resources/chsb-index/
2022,Serbia,SRB,2,CHSB 2024v2,2022,Greenview CHSB public dataset,14.037051,kgCO2e/occupied room-night,GLOBAL_STAR_FALLBACK,2777,False,True,Greenview / Cornell Hotel Sustainability Benchmarking Index,https://greenview.sg/resources/chsb-index/
2022,Serbia,SRB,3,CHSB 2024v2,2022,Greenview CHSB public dataset,19.102623,kgCO2e/occupied room-night,GLOBAL_STAR_FALLBACK,4306,False,True,Greenview / Cornell Hotel Sustainability Benchmarking Index,https://greenview.sg/resources/chsb-index/
2022,Serbia,SRB,4,CHSB 2024v2,2022,Greenview CHSB public dataset,37.703218,kgCO2e/occupied room-night,GLOBAL_STAR_FALLBACK,2205,False,True,Greenview / Cornell Hotel Sustainability Benchmarking Index,https://greenview.sg/resources/chsb-index/
2022,Serbia,SRB,5,CHSB 2024v2,2022,Greenview CHSB public dataset,78.970495,kgCO2e/occupied room-night,GLOBAL_STAR_FALLBACK,887,False,True,Greenview / Cornell Hotel Sustainability Benchmarking Index,https://greenview.sg/resources/chsb-index/
2022,Serbia,SRB,unknown,CHSB 2024v2,2022,Greenview CHSB public dataset,25.514392,kgCO2e/occupied room-night,GLOBAL_UNKNOWN_FALLBACK,10183,False,True,Greenview / Cornell Hotel Sustainability Benchmarking Index,https://greenview.sg/resources/chsb-index/
2022,Seychelles,SYC,2,CHSB 2024v2,2022,Greenview CHSB public dataset,14.037051,kgCO2e/occupied room-night,GLOBAL_STAR_FALLBACK,2777,False,True,Greenview / Cornell Hotel Sustainability Benchmarking Index,https://greenview.sg/resources/chsb-index/
2022,Seychelles,SYC,3,CHSB 2024v2,2022,Greenview CHSB public dataset,19.102623,kgCO2e/occupied room-night,GLOBAL_STAR_FALLBACK,4306,False,True,Greenview / Cornell Hotel Sustainability Benchmarking Index,https://greenview.sg/resources/chsb-index/
2022,Seychelles,SYC,4,CHSB 2024v2,2022,Greenview CHSB public dataset,37.703218,kgCO2e/occupied room-night,GLOBAL_STAR_FALLBACK,2205,False,True,Greenview / Cornell Hotel Sustainability Benchmarking Index,https://greenview.sg/resources/chsb-index/
2022,Seychelles,SYC,5,CHSB 2024v2,2022,Greenview CHSB public dataset,78.970495,kgCO2e/occupied room-night,GLOBAL_STAR_FALLBACK,887,False,True,Greenview / Cornell Hotel Sustainability Benchmarking Index,https://greenview.sg/resources/chsb-index/
2022,Seychelles,SYC,unknown,CHSB 2024v2,2022,Greenview CHSB public dataset,25.514392,kgCO2e/occupied room-night,GLOBAL_UNKNOWN_FALLBACK,10183,False,True,Greenview / Cornell Hotel Sustainability Benchmarking Index,https://greenview.sg/resources/chsb-index/
2022,Sierra Leona,SLE,2,CHSB 2024v2,2022,Greenview CHSB public dataset,14.037051,kgCO2e/occupied room-night,GLOBAL_STAR_FALLBACK,2777,False,True,Greenview / Cornell Hotel Sustainability Benchmarking Index,https://greenview.sg/resources/chsb-index/
2022,Sierra Leona,SLE,3,CHSB 2024v2,2022,Greenview CHSB public dataset,19.102623,kgCO2e/occupied room-night,GLOBAL_STAR_FALLBACK,4306,False,True,Greenview / Cornell Hotel Sustainability Benchmarking Index,https://greenview.sg/resources/chsb-index/
2022,Sierra Leona,SLE,4,CHSB 2024v2,2022,Greenview CHSB public dataset,37.703218,kgCO2e/occupied room-night,GLOBAL_STAR_FALLBACK,2205,False,True,Greenview / Cornell Hotel Sustainability Benchmarking Index,https://greenview.sg/resources/chsb-index/
2022,Sierra Leona,SLE,5,CHSB 2024v2,2022,Greenview CHSB public dataset,78.970495,kgCO2e/occupied room-night,GLOBAL_STAR_FALLBACK,887,False,True,Greenview / Cornell Hotel Sustainability Benchmarking Index,https://greenview.sg/resources/chsb-index/
2022,Sierra Leona,SLE,unknown,CHSB 2024v2,2022,Greenview CHSB public dataset,25.514392,kgCO2e/occupied room-night,GLOBAL_UNKNOWN_FALLBACK,10183,False,True,Greenview / Cornell Hotel Sustainability Benchmarking Index,https://greenview.sg/resources/chsb-index/
2022,Singapur,SGP,2,CHSB 2024v2,2022,Greenview CHSB public dataset,14.037051,kgCO2e/occupied room-night,GLOBAL_STAR_FALLBACK,2777,False,True,Greenview / Cornell Hotel Sustainability Benchmarking Index,https://greenview.sg/resources/chsb-index/
2022,Singapur,SGP,3,CHSB 2024v2,2022,Greenview CHSB public dataset,19.102623,kgCO2e/occupied room-night,GLOBAL_STAR_FALLBACK,4306,False,True,Greenview / Cornell Hotel Sustainability Benchmarking Index,https://greenview.sg/resources/chsb-index/
2022,Singapur,SGP,4,CHSB 2024v2,2022,Greenview CHSB public dataset,29.672815,kgCO2e/occupied room-night,COUNTRY_STAR_WEIGHTED,26,False,False,Greenview / Cornell Hotel Sustainability Benchmarking Index,https://greenview.sg/resources/chsb-index/
2022,Singapur,SGP,5,CHSB 2024v2,2022,Greenview CHSB public dataset,44.950032,kgCO2e/occupied room-night,COUNTRY_STAR_WEIGHTED,10,False,False,Greenview / Cornell Hotel Sustainability Benchmarking Index,https://greenview.sg/resources/chsb-index/
2022,Singapur,SGP,unknown,CHSB 2024v2,2022,Greenview CHSB public dataset,30.778666,kgCO2e/occupied room-night,COUNTRY_NONRESORT,42,False,False,Greenview / Cornell Hotel Sustainability Benchmarking Index,https://greenview.sg/resources/chsb-index/
2022,Siria,SYR,2,CHSB 2024v2,2022,Greenview CHSB public dataset,14.037051,kgCO2e/occupied room-night,GLOBAL_STAR_FALLBACK,2777,False,True,Greenview / Cornell Hotel Sustainability Benchmarking Index,https://greenview.sg/resources/chsb-index/
2022,Siria,SYR,3,CHSB 2024v2,2022,Greenview CHSB public dataset,19.102623,kgCO2e/occupied room-night,GLOBAL_STAR_FALLBACK,4306,False,True,Greenview / Cornell Hotel Sustainability Benchmarking Index,https://greenview.sg/resources/chsb-index/
2022,Siria,SYR,4,CHSB 2024v2,2022,Greenview CHSB public dataset,37.703218,kgCO2e/occupied room-night,GLOBAL_STAR_FALLBACK,2205,False,True,Greenview / Cornell Hotel Sustainability Benchmarking Index,https://greenview.sg/resources/chsb-index/
2022,Siria,SYR,5,CHSB 2024v2,2022,Greenview CHSB public dataset,78.970495,kgCO2e/occupied room-night,GLOBAL_STAR_FALLBACK,887,False,True,Greenview / Cornell Hotel Sustainability Benchmarking Index,https://greenview.sg/resources/chsb-index/
2022,Siria,SYR,unknown,CHSB 2024v2,2022,Greenview CHSB public dataset,25.514392,kgCO2e/occupied room-night,GLOBAL_UNKNOWN_FALLBACK,10183,False,True,Greenview / Cornell Hotel Sustainability Benchmarking Index,https://greenview.sg/resources/chsb-index/
2022,Somalia,SOM,2,CHSB 2024v2,2022,Greenview CHSB public dataset,14.037051,kgCO2e/occupied room-night,GLOBAL_STAR_FALLBACK,2777,False,True,Greenview / Cornell Hotel Sustainability Benchmarking Index,https://greenview.sg/resources/chsb-index/
2022,Somalia,SOM,3,CHSB 2024v2,2022,Greenview CHSB public dataset,19.102623,kgCO2e/occupied room-night,GLOBAL_STAR_FALLBACK,4306,False,True,Greenview / Cornell Hotel Sustainability Benchmarking Index,https://greenview.sg/resources/chsb-index/
2022,Somalia,SOM,4,CHSB 2024v2,2022,Greenview CHSB public dataset,37.703218,kgCO2e/occupied room-night,GLOBAL_STAR_FALLBACK,2205,False,True,Greenview / Cornell Hotel Sustainability Benchmarking Index,https://greenview.sg/resources/chsb-index/
2022,Somalia,SOM,5,CHSB 2024v2,2022,Greenview CHSB public dataset,78.970495,kgCO2e/occupied room-night,GLOBAL_STAR_FALLBACK,887,False,True,Greenview / Cornell Hotel Sustainability Benchmarking Index,https://greenview.sg/resources/chsb-index/
2022,Somalia,SOM,unknown,CHSB 2024v2,2022,Greenview CHSB public dataset,25.514392,kgCO2e/occupied room-night,GLOBAL_UNKNOWN_FALLBACK,10183,False,True,Greenview / Cornell Hotel Sustainability Benchmarking Index,https://greenview.sg/resources/chsb-index/
